scenario_key,importer,commodity,year,shock_rank,baseline_imports,supplier_count,largest_supplier_share,top3_supplier_share,top5_supplier_share,HHI,entropy,normalized_entropy,import_dependence,calorie_share,protein_share,lost_supply,shock_loss_share,remaining_import_share,replacement_rate,total_replacement,tier1_replacement,tier2_replacement,tier3_replacement,tier1_replacement_share,tier2_replacement_share,tier3_replacement_share,unreplaced_supply,unreplaced_loss_share,residual_import_share,new_origin_share,new_origin_required,historical_supplier_required,type,resilience_profile,capacity_status
41_Palm Oil_2021_R1,41,Palm Oil,2021,1,6376316.739999999,18.0,0.7371512366244215,0.9991999236850958,0.9996894555147208,0.6118130282160585,0.5861477487434492,0.2027932037261852,,,,4700309.77,0.7371512366244215,0.2628487633755785,0.8297564821988318,3900112.5,2687296.36,126026.79,1086789.35,0.6890304728389245,0.03231362941453612,0.27865589774653937,800197.2699999996,0.12549521967442284,0.8745047803255772,0.2312165374581259,0,1,Type D,Structurally constrained,capacity_available
41_Palm Oil_2022_R1,41,Palm Oil,2022,1,4943670.67,11.0,0.6778272610946392,0.9996095815986058,0.9999080480820134,0.5628012014759115,0.6343352456931264,0.2645383444760913,,,,3350954.75,0.6778272610946392,0.3221727389053608,1.0,3350954.75,3240634.710000002,110320.03999999816,0.0,0.9670780275382715,0.032921972461728455,0.0,0.0,0.0,1.0,0.0,0,1,Type B,Historically recoverable,capacity_available
41_Palm Oil_2023_R1,41,Palm Oil,2023,1,5636710.649999999,13.0,0.7604059612320175,0.9995766378393044,0.9999100095726926,0.6351678681568144,0.5579419142349429,0.21752550888066,,,,4286188.38,0.7604059612320175,0.2395940387679824,1.0,4286188.38,4286188.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Rice_2010_R1,41,Rice,2010,1,8301.0,4.0,0.6952174436814842,0.9995181303457414,1.0,0.5698358710219941,0.66365138411819,0.4787232803732046,,,,5771.0,0.6952174436814842,0.3047825563185158,,,,,,,,,5771.0,0.6952174436814842,0.3047825563185158,,0,0,capacity_history_insufficient,,capacity_history_insufficient
41_Rice_2011_R1,41,Rice,2011,1,9477.0,4.0,0.6908304315711723,0.9234989975730716,1.0,0.5102166623471615,0.9524742278653008,0.687064922557907,,,,6547.0,0.6908304315711723,0.3091695684288277,1.0,6547.0,0.0,0.0,6547.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,Type C,New-origin dependent,capacity_available
41_Rice_2012_R1,41,Rice,2012,1,28838.0,4.0,0.7667313960746237,0.9999653235314516,1.0,0.6344458391294387,0.6074407442224975,0.4381758746618492,,,,22111.0,0.7667313960746237,0.2332686039253763,1.0,22111.0,10154.0,11957.0,0.0,0.45922843833386096,0.540771561666139,0.0,0.0,0.0,1.0,0.0,0,1,Type B,Historically recoverable,capacity_available
41_Rice_2013_R1,41,Rice,2013,1,22253.0,3.0,0.7074551745832023,1.0,1.0,0.5812255021627204,0.6430014392379307,0.5852851327718774,,,,15743.0,0.7074551745832023,0.2925448254167977,1.0,15743.0,15743.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Rice_2014_R1,41,Rice,2014,1,18443.51,8.0,0.5397763224028399,0.9804608775661466,0.9999907826655556,0.4444755345428836,0.934044175500114,0.4491802999884117,,,,9955.37,0.5397763224028399,0.4602236775971601,1.0,9955.37,9955.37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Rice_2015_R1,41,Rice,2015,1,10252.56,5.0,0.357508758788049,0.9999853695077132,1.0,0.3342067579553607,1.0974729672727073,0.6818982943013306,,,,3665.38,0.357508758788049,0.642491241211951,1.0,3665.38,3665.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Rice_2016_R1,41,Rice,2016,1,12079.26,7.0,0.4309866664017497,0.8866503411632829,0.9999917213471684,0.3261612453456186,1.2293795049419811,0.6317760897330289,,,,5206.0,0.4309866664017497,0.5690133335982502,1.0,5206.0,5206.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Rice_2017_R1,41,Rice,2017,1,18137.02,5.0,0.7221197308047298,0.999994486415078,1.0,0.5659141034858315,0.7619967598558149,0.473455206919649,,,,13097.1,0.7221197308047298,0.2778802691952702,1.0,13097.1,13097.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Rice_2018_R1,41,Rice,2018,1,18337.34,6.0,0.8833254986819244,0.9999749145732147,0.9999983639939052,0.7886725538428373,0.4269963561886672,0.2383112038875566,,,,16197.84,0.8833254986819244,0.1166745013180755,1.0,16197.84,16197.84,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Rice_2019_R1,41,Rice,2019,1,23121.64,6.0,0.93721120128157,0.999972320302539,0.9999956750472716,0.8804020217754222,0.2772583947621103,0.1547408564172744,,,,21669.86,0.93721120128157,0.0627887987184299,1.0,21669.86,21669.86,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Rice_2020_R1,41,Rice,2020,1,27311.16,7.0,0.9695725117497755,0.9999080961775332,0.9999981692465644,0.9405875542846156,0.1560279392469367,0.0801824993423689,,,,26480.15,0.9695725117497755,0.0304274882502243,1.0,26480.15,26480.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Rice_2021_R1,41,Rice,2021,1,11659.17,6.0,0.9567645038197402,0.9999751268743828,0.999999142306013,0.916587862302768,0.2020434313133697,0.1127625860408686,,,,11155.08,0.9567645038197402,0.0432354961802597,1.0,11155.08,11155.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Rice_2022_R1,41,Rice,2022,1,9166.73,5.0,0.986770636857418,0.9999978181968924,1.0,0.9738905281025106,0.0705812479123138,0.0438545950527332,,,,9045.46,0.986770636857418,0.0132293631425819,1.0,9045.46,9045.46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Rice_2023_R1,41,Rice,2023,1,0.08,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,0.08,1.0,0.0,1.0,0.08,0.0,0.08,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,Type B,Historically recoverable,capacity_available
41_Sugar_2010_R1,41,Sugar,2010,1,1564660.0,14.0,0.6954098654020682,0.9626481152454844,0.9991710659184742,0.5413878929666546,0.8457600173432986,0.320478076717871,,,,1088080.0,0.6954098654020682,0.3045901345979318,,,,,,,,,1088080.0,0.6954098654020682,0.3045901345979318,,0,0,capacity_history_insufficient,,capacity_history_insufficient
41_Sugar_2011_R1,41,Sugar,2011,1,2564235.0,14.0,0.7417639178936408,0.9885548711409056,0.9997449531731684,0.5830842843260602,0.7867650023869652,0.2981234979467709,,,,1902057.0,0.7417639178936408,0.2582360821063592,1.0,1902057.0,1849760.0,0.0,52297.0,0.9725050300805917,0.0,0.027494969919408304,0.0,0.0,1.0,0.0274949699194083,1,1,Type C,New-origin dependent,capacity_available
41_Sugar_2012_R1,41,Sugar,2012,1,3425778.0,12.0,0.5796855488008855,0.9529260214759976,0.9895016548065868,0.4141853491467868,1.1230525954917576,0.4519496117037518,,,,1985874.0,0.5796855488008855,0.4203144511991145,1.0,1985874.0,1257561.0,325001.0,403312.0,0.6332531671193641,0.16365640518985594,0.20309042769077998,0.0,0.0,1.0,0.2030904276907799,1,1,Type C,New-origin dependent,capacity_available
41_Sugar_2013_R1,41,Sugar,2013,1,4203953.0,11.0,0.780035837698471,0.9646758657863206,0.9987633068209848,0.6264003212559691,0.7777945583873462,0.3243655247210406,,,,3279234.0,0.780035837698471,0.219964162301529,1.0,3279234.0,2014509.0,680942.0,583783.0,0.6143230400758226,0.20765276280985132,0.1780241971143261,0.0,0.0,1.0,0.1780241971143261,1,1,Type C,New-origin dependent,capacity_available
41_Sugar_2014_R1,41,Sugar,2014,1,3155079.44,19.0,0.6638470282066813,0.9323004874958076,0.9974714456001144,0.4795497391346492,1.0396479580643394,0.3530886411368796,,,,2094490.11,0.6638470282066813,0.3361529717933187,1.0,2094490.11,1556950.79,537539.3200000001,0.0,0.7433555224569669,0.25664447754303316,0.0,0.0,0.0,1.0,0.0,0,1,Type B,Historically recoverable,capacity_available
41_Sugar_2015_R1,41,Sugar,2015,1,4134814.34,17.0,0.65928553880366,0.8699420395257698,0.9740073214508584,0.4637285832109732,1.1564323029806962,0.4081698631720656,,,,2726023.3,0.65928553880366,0.3407144611963399,1.0,2726023.3,803359.8400000002,978537.19,944126.2699999994,0.2947002837429894,0.3589614182681417,0.3463382979888688,0.0,0.0,1.0,0.3463382979888688,1,1,Type C,New-origin dependent,capacity_available
41_Sugar_2016_R1,41,Sugar,2016,1,2618887.08,15.0,0.7534756404999333,0.9913136575556362,0.9970144379039052,0.600061595478019,0.7549928255653185,0.2787957273679886,,,,1973267.62,0.7534756404999333,0.2465243595000666,1.0,1973267.62,1588017.6300000004,385249.98999999976,0.0,0.8047654630850327,0.19523453691496734,0.0,0.0,0.0,1.0,0.0,0,1,Type B,Historically recoverable,capacity_available
41_Sugar_2017_R1,41,Sugar,2017,1,1821841.28,17.0,0.4296532352148701,0.7481131945808143,0.8657845320092865,0.2549353526081942,1.7186586987414512,0.6066111125542368,,,,782760.0,0.4296532352148701,0.5703467647851299,1.0,782760.0,782760.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Sugar_2018_R1,41,Sugar,2018,1,2265272.8,19.0,0.324904179311207,0.5796722143134372,0.7209903107475619,0.1609746902562103,2.204687471090706,0.7487631724379782,,,,735996.6,0.324904179311207,0.6750958206887929,1.0,735996.6,735996.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Sugar_2019_R1,41,Sugar,2019,1,2919949.83,19.0,0.4761081460087962,0.7940362112317525,0.9059764906988144,0.2866053541441736,1.6005697247160953,0.5435907268043336,,,,1390211.9,0.4761081460087962,0.5238918539912037,1.0,1390211.9,1390211.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Sugar_2020_R1,41,Sugar,2020,1,4664635.71,12.0,0.8314068324104992,0.9691453483298912,0.9899720550739424,0.7027641939833361,0.6566024163542729,0.2642362506496132,,,,3878210.0,0.8314068324104992,0.1685931675895008,1.0,3878210.0,3878210.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Sugar_2021_R1,41,Sugar,2021,1,4966851.9,12.0,0.9369275737816946,0.9973280056931028,0.9998381147623906,0.8799525098474871,0.2856139348010522,0.1149395027879294,,,,4653580.5,0.9369275737816946,0.0630724262183054,1.0,4653580.5,4653580.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Sugar_2022_R1,41,Sugar,2022,1,4639257.34,9.0,0.8996664108311785,0.9520312210143532,0.9945164693105816,0.8117236839665956,0.4787211788927942,0.2178753978226324,,,,4173784.0,0.8996664108311785,0.1003335891688215,1.0,4173784.0,4173784.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Sugar_2023_R1,41,Sugar,2023,1,3338725.13,7.0,0.9753839783750032,0.9975243454677564,0.999999991014534,0.95163077664355,0.1401910168212648,0.0720439311595778,,,,3256539.0,0.9753839783750032,0.0246160216249966,1.0,3256539.0,3256539.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Sunflower Oil_2010_R1,41,Sunflower Oil,2010,1,136854.0,17.0,0.7751910795446242,0.9726058427229016,0.9903108422114076,0.6277758199281276,0.7612064798323426,0.2686724885823631,,,,106088.0,0.7751910795446242,0.2248089204553758,,,,,,,,,106088.0,0.7751910795446242,0.22480892045537582,,0,0,capacity_history_insufficient,,capacity_history_insufficient
41_Sunflower Oil_2011_R1,41,Sunflower Oil,2011,1,71985.0,19.0,0.7470584149475585,0.9214002917274432,0.9800652913801484,0.5791786818359496,0.9396057805924992,0.3191119894963822,,,,53777.0,0.7470584149475585,0.2529415850524414,1.0,53777.0,53777.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Sunflower Oil_2012_R1,41,Sunflower Oil,2012,1,106795.0,22.0,0.8530080996301325,0.9784259562713608,0.9848401142375576,0.740536171351611,0.5727155166720375,0.1852823199014303,,,,91097.0,0.8530080996301325,0.1469919003698675,1.0,91097.0,91097.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Sunflower Oil_2013_R1,41,Sunflower Oil,2013,1,435939.0,22.0,0.915758856170244,0.990198169927444,0.9954672557399084,0.8429344747655003,0.3678572157628825,0.1190074938515379,,,,399215.0,0.915758856170244,0.084241143829756,1.0,399215.0,399215.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Sunflower Oil_2014_R1,41,Sunflower Oil,2014,1,454953.39,27.0,0.9611193577434384,0.9780774685512288,0.9887276584530998,0.9239790309896346,0.2473092604989192,0.0750368633380637,,,,437264.51,0.9611193577434384,0.0388806422565617,1.0,437264.51,437264.51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Sunflower Oil_2015_R1,41,Sunflower Oil,2015,1,650914.9800000001,32.0,0.8982990374564739,0.9731333268747324,0.99055692342493,0.8100633817607689,0.485064602380364,0.1399600592729856,,,,584716.3,0.8982990374564739,0.1017009625435261,1.0,584716.3,584716.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Sunflower Oil_2016_R1,41,Sunflower Oil,2016,1,956503.52,35.0,0.7377135946138494,0.9798341672595204,0.9933522565604358,0.5746783260311878,0.8460016954268429,0.2379518631636966,,,,705625.65,0.7377135946138494,0.2622864053861505,1.0,705625.65,705625.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Sunflower Oil_2017_R1,41,Sunflower Oil,2017,1,744952.41,35.0,0.7838993768742891,0.98208158021799,0.9925720624220812,0.6420770530832078,0.7129889879866012,0.200539855917205,,,,583967.73,0.7838993768742891,0.2161006231257108,1.0,583967.73,583967.73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Sunflower Oil_2018_R1,41,Sunflower Oil,2018,1,702921.72,33.0,0.6389211589592082,0.9822292160782856,0.9935495235514988,0.5026317791726749,0.8763832793594796,0.2506453265017145,,,,449111.56,0.6389211589592082,0.3610788410407918,1.0,449111.56,449111.56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Sunflower Oil_2019_R1,41,Sunflower Oil,2019,1,1228972.4400000002,32.0,0.7044258209728446,0.991628054734897,0.9971339227102602,0.5637049756334016,0.7546470456398552,0.2177451100732252,,,,865719.92,0.7044258209728446,0.2955741790271554,1.0,865719.92,865719.92,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Sunflower Oil_2020_R1,41,Sunflower Oil,2020,1,1953765.27,31.0,0.5895241960156248,0.9891415922241265,0.9956538996109804,0.4900450196202354,0.8327795646470807,0.2425109690447837,,,,1151791.9,0.5895241960156248,0.4104758039843752,1.0,1151791.9,886439.8300000001,101333.44,164018.62999999983,0.7696180447179739,0.08797894828050103,0.14240300700152506,0.0,0.0,1.0,0.142403007001525,1,1,Type C,New-origin dependent,capacity_available
41_Sunflower Oil_2021_R1,41,Sunflower Oil,2021,1,1282859.26,27.0,0.6914292531200967,0.9830983953765902,0.9945654365857716,0.558505898561959,0.7471665833407766,0.2267001109938416,,,,887006.42,0.6914292531200967,0.3085707468799032,1.0,887006.42,887006.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Sunflower Oil_2022_R1,41,Sunflower Oil,2022,1,604972.05,21.0,0.5272082900358785,0.992070476644334,0.9978953903738196,0.4177525729149655,0.9936876530252188,0.3263853932271428,,,,318946.28,0.5272082900358785,0.4727917099641214,1.0,318946.28,318946.28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Sunflower Oil_2023_R1,41,Sunflower Oil,2023,1,1520943.04,23.0,0.5186428677828724,0.985901970398576,0.9990940752127048,0.4225661838097628,0.9859529124776952,0.3144489654832691,,,,788826.26,0.5186428677828724,0.4813571322171276,1.0,788826.26,788826.26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Wheat_2010_R1,41,Wheat,2010,1,1218723.0,4.0,0.6236577138529428,0.9626346593934798,1.0,0.4557883947871514,0.9948045899663712,0.7175998242990311,,,,760066.0,0.6236577138529428,0.3763422861470572,,,,,,,,,760066.0,0.6236577138529428,0.3763422861470572,,0,0,capacity_history_insufficient,,capacity_history_insufficient
41_Wheat_2011_R1,41,Wheat,2011,1,1248823.0,4.0,0.5101403481518197,0.9963005165663988,0.9999999999999998,0.4005458487559579,1.0046608801486878,0.7247096347828266,,,,637075.0,0.5101403481518197,0.4898596518481802,1.0,637075.0,637075.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Wheat_2012_R1,41,Wheat,2012,1,3688616.0,5.0,0.6574861682538925,0.9412259232188982,0.9999999999999998,0.4778175827951254,1.0011544816555624,0.622052254343521,,,,2425214.0,0.6574861682538925,0.3425138317461075,1.0,2425214.0,2425214.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Wheat_2013_R1,41,Wheat,2013,1,5506711.0,7.0,0.6937093666255593,0.96214782290191,0.9995407421962036,0.5190465259467198,0.9408511448255512,0.483501843742533,,,,3820057.0,0.6937093666255593,0.3062906333744407,1.0,3820057.0,3820057.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Wheat_2014_R1,41,Wheat,2014,1,2971249.01,10.0,0.4680031782324431,0.8966301279474386,0.9995704432729452,0.3299351645887407,1.2737133895190793,0.5531666965944233,,,,1390553.98,0.4680031782324431,0.5319968217675569,1.0,1390553.98,1390553.98,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Wheat_2015_R1,41,Wheat,2015,1,2971794.18,8.0,0.4223299878728479,0.9589656508446356,0.9999998754960882,0.3324733128862021,1.1919478164068755,0.5732057345762095,,,,1255077.8,0.4223299878728479,0.5776700121271521,1.0,1255077.8,1255077.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Wheat_2016_R1,41,Wheat,2016,1,3374289.19,10.0,0.4057380274510496,0.9158368017650556,0.9999996295516091,0.3018067181727935,1.2713101408570429,0.5521229789618595,,,,1369077.44,0.4057380274510496,0.5942619725489504,1.0,1369077.44,1369077.44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Wheat_2017_R1,41,Wheat,2017,1,4296486.49,9.0,0.4420536767473927,0.9257427340356889,0.999951595332492,0.346174403814722,1.194605037590757,0.5436881827705673,,,,1899277.65,0.4420536767473927,0.5579463232526073,1.0,1899277.65,1899277.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Wheat_2018_R1,41,Wheat,2018,1,2876128.57,8.0,0.4804802345814464,0.839737001047905,0.9999999061238072,0.3125375328261087,1.3456123546429166,0.6471027570007524,,,,1381922.93,0.4804802345814464,0.5195197654185536,1.0,1381922.93,1381922.93,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Wheat_2019_R1,41,Wheat,2019,1,3204806.66,11.0,0.518910304561087,0.7933234200156085,0.9283531443984204,0.3199087324455938,1.4727832100207705,0.6141983041244399,,,,1663007.2,0.518910304561087,0.481089695438913,1.0,1663007.2,1663007.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Wheat_2020_R1,41,Wheat,2020,1,8151572.13,8.0,0.2923975844154126,0.776781901579027,0.9675940510876642,0.2307296240739797,1.585410283986843,0.7624211848273938,,,,2383500.0,0.2923975844154126,0.7076024155845874,1.0,2383500.0,2383500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Wheat_2021_R1,41,Wheat,2021,1,9711386.84,9.0,0.2816885430546808,0.8239772127129064,0.988165379271412,0.2482359128120222,1.4791103995244643,0.6731721530794305,,,,2735586.41,0.2816885430546808,0.7183114569453193,1.0,2735586.41,2735586.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Wheat_2022_R1,41,Wheat,2022,1,9873100.14,9.0,0.5792997568036415,0.9325748447234932,0.9990886955594068,0.4020592869575567,1.1279317386619945,0.5133438567437788,,,,5719484.51,0.5792997568036415,0.4207002431963584,1.0,5719484.51,5719484.51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
41_Wheat_2023_R1,41,Wheat,2023,1,11877742.03,8.0,0.5840437519588055,0.8764562105917364,0.988180317467292,0.3998979569246387,1.2149612284323157,0.5842728463772215,,,,6937121.02,0.5840437519588055,0.4159562480411944,1.0,6937121.02,6937121.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
44_Maize_2010_R1,44,Maize,2010,1,3613900.0,12.0,0.6112108802125128,0.9794252746340518,0.998216054677772,0.4418984836569127,1.016007121368654,0.4088713439015242,0.5,0.0189459838720161,0.0105738729212727,2208855.0,0.6112108802125128,0.3887891197874872,,,,,,,,,2208855.0,0.6112108802125128,0.3887891197874872,,0,0,capacity_history_insufficient,,capacity_history_insufficient
